timeindex;pv-LU-profile;pv-NL-profile;pv-DK-profile;pv-SE-profile;pv-PL-profile;pv-CZ-profile;pv-AT-profile;pv-NO-profile;pv-BE-profile;pv-FR-profile;pv-CH-profile;pv-DE-profile;wind-LU-profile;wind-NL-profile;wind-DK-profile;wind-SE-profile;wind-PL-profile;wind-CZ-profile;wind-AT-profile;wind-NO-profile;wind-BE-profile;wind-FR-profile;wind-CH-profile;wind-DE-profile
2050-01-05T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.62243;0.569612;0.460872;0.611762;0.429227;0.429227;0.300606;0.299849;0.62243;0.300606;0.300606;0.55876
2050-01-05T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.634151;0.592454;0.468491;0.617538;0.45491499999999996;0.45491499999999996;0.332712;0.329151;0.634151;0.332712;0.332712;0.573485
2050-01-05T06:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6276619999999999;0.621596;0.484835;0.619792;0.478965;0.478965;0.360646;0.34372199999999997;0.6276619999999999;0.360646;0.360646;0.580585
2050-01-05T07:00:00Z;0.0;0.0;0.0;0.0;0.055;0.035;0.099;0.0;0.0;0.005;0.05;0.015;0.623742;0.617366;0.473734;0.619478;0.487071;0.487071;0.37852800000000003;0.383488;0.623742;0.37852800000000003;0.37852800000000003;0.596395
2050-01-05T08:00:00Z;0.043;0.028;0.006;0.002;0.17600000000000002;0.136;0.26;0.0;0.039;0.08800000000000001;0.256;0.131;0.62243;0.611955;0.47338900000000006;0.617052;0.49153100000000005;0.49153100000000005;0.38861799999999996;0.406979;0.62243;0.38861799999999996;0.38861799999999996;0.60628
2050-01-05T09:00:00Z;0.16699999999999998;0.107;0.024;0.011;0.277;0.238;0.387;0.012;0.161;0.21;0.419;0.255;0.6091979999999999;0.589735;0.476411;0.6149560000000001;0.47485299999999997;0.47485299999999997;0.39555500000000005;0.447554;0.6091979999999999;0.39555500000000005;0.39555500000000005;0.604029
2050-01-05T10:00:00Z;0.396;0.211;0.042;0.022;0.332;0.31;0.467;0.035;0.309;0.295;0.513;0.34600000000000003;0.584875;0.553636;0.487071;0.6054350000000001;0.46910799999999997;0.46910799999999997;0.419386;0.48921099999999995;0.584875;0.419386;0.419386;0.600122
2050-01-05T11:00:00Z;0.48;0.272;0.042;0.024;0.32299999999999995;0.317;0.476;0.04;0.393;0.316;0.547;0.371;0.565559;0.538205;0.48831;0.605067;0.46588599999999997;0.46588599999999997;0.44790100000000005;0.519638;0.565559;0.44790100000000005;0.44790100000000005;0.599766
2050-01-05T12:00:00Z;0.4320000000000001;0.282;0.029;0.015;0.254;0.257;0.426;0.023;0.401;0.282;0.514;0.331;0.545967;0.515167;0.49249;0.602983;0.458771;0.458771;0.46647799999999995;0.537924;0.545967;0.46647799999999995;0.46647799999999995;0.601757
2050-01-05T13:00:00Z;0.235;0.243;0.013;0.003;0.131;0.158;0.313;0.003;0.321;0.204;0.413;0.227;0.559987;0.50205;0.502359;0.603978;0.43385200000000007;0.43385200000000007;0.493787;0.5836680000000001;0.559987;0.493787;0.493787;0.599078
2050-01-05T14:00:00Z;0.084;0.12;0.001;0.0;0.013;0.045;0.141;0.0;0.155;0.103;0.243;0.087;0.580763;0.514169;0.518831;0.614088;0.410577;0.410577;0.532903;0.615262;0.580763;0.532903;0.532903;0.600591
2050-01-05T15:00:00Z;0.006;0.004;0.0;0.0;0.0;0.0;0.004;0.0;0.011;0.02;0.036000000000000004;0.002;0.610531;0.560873;0.530469;0.627991;0.406447;0.406447;0.556246;0.646468;0.610531;0.556246;0.556246;0.638369
2050-01-05T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.655754;0.598964;0.543718;0.6458470000000001;0.422072;0.422072;0.589432;0.68765;0.655754;0.589432;0.589432;0.67905
2050-01-05T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.701257;0.6361100000000001;0.550455;0.664327;0.43688;0.43688;0.616051;0.727064;0.701257;0.616051;0.616051;0.70375
2050-01-05T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7058180000000001;0.665708;0.57071;0.679629;0.439108;0.439108;0.643994;0.752088;0.7058180000000001;0.643994;0.643994;0.713611
2050-01-05T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7046819999999999;0.678419;0.578058;0.6963090000000001;0.44363;0.44363;0.652791;0.7817350000000001;0.7046819999999999;0.652791;0.652791;0.715754
2050-01-05T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.721434;0.671383;0.5869850000000001;0.720909;0.458157;0.458157;0.662524;0.873761;0.721434;0.662524;0.662524;0.706956
2050-01-05T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.738575;0.660358;0.5710000000000001;0.745352;0.48401000000000005;0.48401000000000005;0.6663180000000001;0.868864;0.738575;0.6663180000000001;0.6663180000000001;0.685884
2050-01-05T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.719237;0.658936;0.5681609999999999;0.762778;0.503793;0.503793;0.665741;0.9177209999999999;0.719237;0.665741;0.665741;0.653425
2050-01-05T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.623742;0.6179979999999999;0.592328;0.783148;0.5323180000000001;0.5323180000000001;0.6578609999999999;0.936224;0.623742;0.6578609999999999;0.6578609999999999;0.620336
2050-01-06T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.519022;0.5628350000000001;0.61819;0.810666;0.563863;0.563863;0.633229;0.94295;0.519022;0.633229;0.633229;0.591129
2050-01-06T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.426069;0.48616899999999996;0.6431359999999999;0.8336389999999999;0.5952649999999999;0.5952649999999999;0.59325;0.9171370000000001;0.426069;0.59325;0.59325;0.5659609999999999
2050-01-06T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32777199999999995;0.408613;0.650053;0.848191;0.6248640000000001;0.6248640000000001;0.574259;0.8785370000000001;0.32777199999999995;0.574259;0.574259;0.5592189999999999
2050-01-06T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281495;0.35276799999999997;0.648541;0.853085;0.660253;0.660253;0.5166810000000001;0.8206760000000001;0.281495;0.5166810000000001;0.5166810000000001;0.57757
2050-01-06T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.211517;0.28629299999999996;0.6473720000000001;0.869137;0.689541;0.689541;0.42302700000000004;0.732893;0.211517;0.42302700000000004;0.42302700000000004;0.611043
2050-01-06T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.127393;0.23587199999999997;0.609359;0.884285;0.727539;0.727539;0.49083000000000004;0.532475;0.127393;0.49083000000000004;0.49083000000000004;0.624698
2050-01-06T06:00:00Z;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.073171;0.193928;0.5589149999999999;0.9222799999999999;0.754123;0.754123;0.59787;0.324316;0.073171;0.59787;0.59787;0.62815
2050-01-06T07:00:00Z;0.0;0.0;0.0;0.0;0.056;0.014;0.027000000000000003;0.0;0.0;0.001;0.008;0.001;0.051882000000000005;0.169052;0.512625;0.9301809999999999;0.7814989999999999;0.7814989999999999;0.636335;0.243714;0.051882000000000005;0.636335;0.636335;0.601427
2050-01-06T08:00:00Z;0.002;0.01;0.004;0.0;0.134;0.05;0.098;0.0;0.004;0.016;0.058;0.016;0.045531999999999996;0.150334;0.516863;0.9235899999999999;0.8005899999999999;0.8005899999999999;0.6587390000000001;0.208064;0.045531999999999996;0.6587390000000001;0.6587390000000001;0.570291
2050-01-06T09:00:00Z;0.016;0.048;0.025;0.004;0.182;0.083;0.18600000000000005;0.004;0.018000000000000002;0.041;0.106;0.039;0.026820999999999998;0.119487;0.475446;0.906588;0.8015720000000001;0.8015720000000001;0.667135;0.189181;0.026820999999999998;0.667135;0.667135;0.5287649999999999
2050-01-06T10:00:00Z;0.024;0.063;0.056;0.008;0.182;0.104;0.246;0.017;0.023;0.071;0.218;0.062;0.010064;0.075119;0.426728;0.9059870000000001;0.787967;0.787967;0.648614;0.18748299999999998;0.010064;0.648614;0.648614;0.466199
2050-01-06T11:00:00Z;0.032;0.051;0.077;0.01;0.14;0.101;0.255;0.023;0.025;0.095;0.295;0.073;0.00028199999999999997;0.044414;0.404679;0.9037940000000001;0.772938;0.772938;0.6243609999999999;0.183817;0.00028199999999999997;0.6243609999999999;0.6243609999999999;0.395046
2050-01-06T12:00:00Z;0.039;0.028;0.066;0.006999999999999999;0.084;0.07200000000000001;0.206;0.017;0.029;0.101;0.241;0.066;0.004093;0.022862;0.38909299999999997;0.8708879999999999;0.764897;0.764897;0.617578;0.23653400000000002;0.004093;0.617578;0.617578;0.305341
2050-01-06T13:00:00Z;0.025;0.011;0.032;0.003;0.031;0.037000000000000005;0.136;0.006;0.025;0.087;0.14;0.039;0.014349;0.012568000000000001;0.36985;0.778075;0.731042;0.731042;0.619905;0.293084;0.014349;0.619905;0.619905;0.227363
2050-01-06T14:00:00Z;0.005;0.002;0.003;0.0;0.001;0.006999999999999999;0.056;0.0;0.008;0.057;0.07200000000000001;0.009000000000000001;0.027666000000000003;0.012308;0.33774099999999996;0.676584;0.67788;0.67788;0.620753;0.342317;0.027666000000000003;0.620753;0.620753;0.158611
2050-01-06T15:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.016;0.006999999999999999;0.0;0.035617;0.008447;0.324083;0.619005;0.666469;0.666469;0.5912970000000001;0.48036599999999996;0.035617;0.5912970000000001;0.5912970000000001;0.109223
2050-01-06T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05525599999999999;0.0032240000000000003;0.282425;0.572499;0.586398;0.586398;0.530572;0.5227069999999999;0.05525599999999999;0.530572;0.530572;0.083524
2050-01-06T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20546599999999998;0.037766;0.253887;0.516803;0.48475100000000004;0.48475100000000004;0.494108;0.431042;0.20546599999999998;0.494108;0.494108;0.07270800000000001
2050-01-06T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.243378;0.10328599999999999;0.22898200000000002;0.45946800000000004;0.399881;0.399881;0.42529399999999995;0.390442;0.243378;0.42529399999999995;0.42529399999999995;0.080573
2050-01-06T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.136452;0.100276;0.196549;0.44337200000000004;0.352321;0.352321;0.36604000000000003;0.33674499999999996;0.136452;0.36604000000000003;0.36604000000000003;0.09248300000000001
2050-01-06T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085637;0.08008;0.153225;0.439266;0.321684;0.321684;0.332402;0.387499;0.085637;0.332402;0.332402;0.106216
2050-01-06T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.070628;0.09467;0.10566400000000001;0.395253;0.274138;0.274138;0.295782;0.40891;0.070628;0.295782;0.295782;0.128056
2050-01-06T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049841;0.11116300000000001;0.080623;0.305327;0.23438699999999998;0.23438699999999998;0.28386;0.44218199999999996;0.049841;0.28386;0.28386;0.161597
2050-01-06T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027951999999999998;0.102549;0.08551;0.236785;0.22792800000000002;0.22792800000000002;0.291991;0.467185;0.027951999999999998;0.291991;0.291991;0.188371
2050-01-07T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010329000000000001;0.071287;0.111149;0.25469;0.2831;0.2831;0.294649;0.48120100000000005;0.010329000000000001;0.294649;0.294649;0.17966300000000002
2050-01-07T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;0.034348000000000004;0.16680699999999998;0.283715;0.341633;0.341633;0.298158;0.556283;0.000223;0.298158;0.298158;0.155278
2050-01-07T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006562999999999999;0.010817;0.23218699999999998;0.28110599999999997;0.37200700000000003;0.37200700000000003;0.317946;0.60446;0.006562999999999999;0.317946;0.317946;0.14818800000000001
2050-01-07T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044774;0.011758;0.315902;0.27669;0.379666;0.379666;0.349072;0.607975;0.044774;0.349072;0.349072;0.177446
2050-01-07T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.115247;0.030379000000000003;0.360387;0.267088;0.439909;0.439909;0.391728;0.648938;0.115247;0.391728;0.391728;0.19652
2050-01-07T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.207472;0.072523;0.36034099999999997;0.33427399999999996;0.48348100000000005;0.48348100000000005;0.422538;0.613627;0.207472;0.422538;0.422538;0.170172
2050-01-07T06:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.292425;0.132576;0.320194;0.402692;0.52082;0.52082;0.43178900000000003;0.516988;0.292425;0.43178900000000003;0.43178900000000003;0.130297
2050-01-07T07:00:00Z;0.0;0.0;0.0;0.0;0.019;0.012;0.039;0.0;0.0;0.002;0.016;0.002;0.335597;0.199628;0.277028;0.46564300000000003;0.5683699999999999;0.5683699999999999;0.44673999999999997;0.402084;0.335597;0.44673999999999997;0.44673999999999997;0.099207
2050-01-07T08:00:00Z;0.002;0.006;0.049;0.005;0.078;0.048;0.146;0.001;0.004;0.029;0.135;0.024;0.289977;0.24456999999999998;0.227631;0.513642;0.590321;0.590321;0.482073;0.346416;0.289977;0.482073;0.482073;0.084257
2050-01-07T09:00:00Z;0.009000000000000001;0.023;0.154;0.025;0.135;0.08;0.257;0.025;0.02;0.073;0.282;0.054000000000000006;0.23030799999999998;0.26669699999999996;0.19438;0.545249;0.54071;0.54071;0.500417;0.33227199999999996;0.23030799999999998;0.500417;0.500417;0.08397400000000001
2050-01-07T10:00:00Z;0.018000000000000002;0.031;0.232;0.045;0.154;0.096;0.334;0.058;0.04;0.113;0.379;0.076;0.20546599999999998;0.27515100000000003;0.145208;0.5729420000000001;0.5010180000000001;0.5010180000000001;0.531622;0.301077;0.20546599999999998;0.531622;0.531622;0.071561
2050-01-07T11:00:00Z;0.021;0.035;0.196;0.05;0.135;0.1;0.35200000000000004;0.073;0.051;0.136;0.421;0.08199999999999999;0.21664;0.275638;0.104121;0.538913;0.487849;0.487849;0.554815;0.266718;0.21664;0.554815;0.554815;0.051117
2050-01-07T12:00:00Z;0.021;0.03;0.107;0.036000000000000004;0.092;0.09;0.317;0.058;0.047;0.134;0.38;0.069;0.31111500000000003;0.27842;0.078561;0.49640100000000004;0.42471499999999995;0.42471499999999995;0.585337;0.21590700000000002;0.31111500000000003;0.585337;0.585337;0.054928
2050-01-07T13:00:00Z;0.015;0.019;0.038;0.011;0.037000000000000005;0.059;0.217;0.021;0.035;0.11;0.277;0.041;0.386837;0.293035;0.056867999999999995;0.42513199999999995;0.315744;0.315744;0.6096689999999999;0.164144;0.386837;0.6096689999999999;0.6096689999999999;0.08580499999999999
2050-01-07T14:00:00Z;0.006999999999999999;0.005;0.004;0.0;0.002;0.013;0.079;0.001;0.016;0.067;0.139;0.012;0.455981;0.32569699999999996;0.04469;0.36357399999999995;0.230967;0.230967;0.650682;0.13830699999999999;0.455981;0.650682;0.650682;0.138523
2050-01-07T15:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.001;0.018000000000000002;0.017;0.0;0.48464799999999997;0.370655;0.042305;0.305921;0.194941;0.194941;0.703507;0.175644;0.48464799999999997;0.703507;0.703507;0.206589
2050-01-07T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.536082;0.427436;0.055639999999999995;0.23391900000000002;0.15953599999999998;0.15953599999999998;0.724843;0.261363;0.536082;0.724843;0.724843;0.275645
2050-01-07T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.530411;0.455338;0.087556;0.158588;0.11714200000000001;0.11714200000000001;0.686679;0.366749;0.530411;0.686679;0.686679;0.326752
2050-01-07T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5104489999999999;0.44906999999999997;0.137795;0.128684;0.092279;0.092279;0.67876;0.44839799999999996;0.5104489999999999;0.67876;0.67876;0.340124
2050-01-07T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.578013;0.4709;0.209229;0.114402;0.081815;0.081815;0.6938489999999999;0.42749;0.578013;0.6938489999999999;0.6938489999999999;0.326577
2050-01-07T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6393;0.518101;0.285015;0.113024;0.08194299999999999;0.08194299999999999;0.688728;0.39132100000000003;0.6393;0.688728;0.688728;0.312925
2050-01-07T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.687314;0.521938;0.343565;0.139801;0.085775;0.085775;0.6911649999999999;0.36844299999999996;0.687314;0.6911649999999999;0.6911649999999999;0.30542199999999997
2050-01-07T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.697808;0.512885;0.364994;0.200486;0.102906;0.102906;0.687164;0.47540600000000005;0.697808;0.687164;0.687164;0.312152
2050-01-07T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.643135;0.47535200000000005;0.377178;0.265355;0.155665;0.155665;0.682053;0.541563;0.643135;0.682053;0.682053;0.339544
2050-01-08T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6494770000000001;0.44269200000000003;0.36852399999999996;0.351175;0.245094;0.245094;0.675786;0.6139140000000001;0.6494770000000001;0.675786;0.675786;0.362692
2050-01-08T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.618483;0.468675;0.34518699999999997;0.432385;0.356356;0.356356;0.675996;0.729383;0.618483;0.675996;0.675996;0.369463
2050-01-08T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.653251;0.502221;0.331338;0.495069;0.46223400000000003;0.46223400000000003;0.705676;0.842767;0.653251;0.705676;0.705676;0.372722
2050-01-08T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6778;0.508447;0.340256;0.5891489999999999;0.49842200000000003;0.49842200000000003;0.7174510000000001;0.9111790000000001;0.6778;0.7174510000000001;0.7174510000000001;0.391441
2050-01-08T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.711458;0.56308;0.35890900000000003;0.612032;0.46881300000000004;0.46881300000000004;0.7219300000000001;0.945363;0.711458;0.7219300000000001;0.7219300000000001;0.385822
2050-01-08T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78699;0.634659;0.391644;0.583816;0.413513;0.413513;0.714132;0.956988;0.78699;0.714132;0.714132;0.357023
2050-01-08T06:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.794894;0.705577;0.41712299999999997;0.5213979999999999;0.36629;0.36629;0.701368;0.956358;0.794894;0.701368;0.701368;0.377075
2050-01-08T07:00:00Z;0.0;0.0;0.0;0.0;0.02;0.006;0.008;0.0;0.0;0.005;0.017;0.001;0.898751;0.828421;0.43878900000000004;0.459535;0.3003;0.3003;0.688124;0.943903;0.898751;0.688124;0.688124;0.391492
2050-01-08T08:00:00Z;0.077;0.022;0.004;0.001;0.061;0.027000000000000003;0.032;0.0;0.044;0.081;0.157;0.034;0.9526190000000001;0.890717;0.481462;0.41526899999999994;0.240355;0.240355;0.661375;0.90585;0.9526190000000001;0.661375;0.661375;0.44029700000000005
2050-01-08T09:00:00Z;0.221;0.075;0.023;0.01;0.08900000000000001;0.049;0.064;0.003;0.115;0.174;0.331;0.098;0.96375;0.947232;0.5005850000000001;0.379373;0.200998;0.200998;0.6241869999999999;0.800342;0.96375;0.6241869999999999;0.6241869999999999;0.504219
2050-01-08T10:00:00Z;0.342;0.08199999999999999;0.041;0.018000000000000002;0.094;0.067;0.094;0.011;0.161;0.241;0.42;0.172;0.9707180000000001;0.955233;0.5124890000000001;0.362509;0.163571;0.163571;0.580759;0.701825;0.9707180000000001;0.580759;0.580759;0.582254
2050-01-08T11:00:00Z;0.388;0.07400000000000001;0.044;0.016;0.075;0.069;0.114;0.015;0.17800000000000002;0.258;0.443;0.225;0.9693209999999999;0.96683;0.546567;0.404175;0.15404400000000001;0.15404400000000001;0.563833;0.6138680000000001;0.9693209999999999;0.563833;0.563833;0.649243
2050-01-08T12:00:00Z;0.382;0.064;0.047;0.006999999999999999;0.045;0.057;0.121;0.012;0.161;0.231;0.406;0.229;0.9580360000000001;0.9505879999999999;0.5661;0.5101100000000001;0.162522;0.162522;0.492704;0.641487;0.9580360000000001;0.492704;0.492704;0.661103
2050-01-08T13:00:00Z;0.244;0.048;0.026;0.001;0.018000000000000002;0.037000000000000005;0.11;0.004;0.098;0.171;0.303;0.16899999999999998;0.9161600000000001;0.917069;0.592368;0.556549;0.190975;0.190975;0.41419399999999995;0.653103;0.9161600000000001;0.41419399999999995;0.41419399999999995;0.671851
2050-01-08T14:00:00Z;0.079;0.02;0.001;0.0;0.001;0.011;0.054000000000000006;0.0;0.031;0.098;0.15;0.059;0.811608;0.8639020000000001;0.597985;0.6042310000000001;0.23593899999999998;0.23593899999999998;0.375422;0.6448149999999999;0.811608;0.375422;0.375422;0.68697
2050-01-08T15:00:00Z;0.005;0.0;0.0;0.0;0.0;0.0;0.002;0.0;0.001;0.029;0.016;0.0;0.6354420000000001;0.756521;0.6332810000000001;0.616772;0.268802;0.268802;0.347524;0.6620689999999999;0.6354420000000001;0.347524;0.347524;0.696796
2050-01-08T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461707;0.604324;0.704639;0.6599430000000001;0.31185300000000005;0.31185300000000005;0.319173;0.628437;0.461707;0.319173;0.319173;0.711969
2050-01-08T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.348813;0.46695;0.7467560000000001;0.681028;0.367469;0.367469;0.341068;0.591172;0.348813;0.341068;0.341068;0.723942
2050-01-08T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26610300000000003;0.35547;0.785392;0.715091;0.438909;0.438909;0.371209;0.577928;0.26610300000000003;0.371209;0.371209;0.7520560000000001
2050-01-08T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21355700000000002;0.273557;0.8147939999999999;0.740074;0.503117;0.503117;0.404679;0.46956899999999996;0.21355700000000002;0.404679;0.404679;0.742397
2050-01-08T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.186999;0.22836900000000002;0.839018;0.780662;0.573522;0.573522;0.418659;0.352074;0.186999;0.418659;0.418659;0.7251449999999999
2050-01-08T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.189844;0.217811;0.824257;0.8205319999999999;0.5561729999999999;0.5561729999999999;0.34428000000000003;0.6002930000000001;0.189844;0.34428000000000003;0.34428000000000003;0.662157
2050-01-08T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21355700000000002;0.23686100000000002;0.779459;0.8470770000000001;0.542986;0.542986;0.244019;0.798773;0.21355700000000002;0.244019;0.244019;0.602013
2050-01-08T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.236789;0.25548000000000004;0.71416;0.854555;0.6281479999999999;0.6281479999999999;0.23071;0.764597;0.236789;0.23071;0.23071;0.5584
2050-01-09T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.280294;0.282317;0.641063;0.851195;0.614586;0.614586;0.277386;0.749795;0.280294;0.277386;0.277386;0.5225529999999999
2050-01-09T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33954;0.33384;0.567367;0.8544290000000001;0.581914;0.581914;0.349879;0.7265199999999999;0.33954;0.349879;0.349879;0.486569
2050-01-09T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.399341;0.397883;0.48851700000000003;0.807787;0.522029;0.522029;0.362666;0.712174;0.399341;0.362666;0.362666;0.449484
2050-01-09T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.466005;0.442874;0.422592;0.763573;0.471605;0.471605;0.352024;0.71799;0.466005;0.352024;0.352024;0.44277299999999997
2050-01-09T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.507586;0.490494;0.37708800000000003;0.6544949999999999;0.43139399999999994;0.43139399999999994;0.344842;0.6987359999999999;0.507586;0.344842;0.344842;0.45854399999999995
2050-01-09T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.533249;0.551024;0.36288899999999996;0.585017;0.372641;0.372641;0.338935;0.7576;0.533249;0.338935;0.338935;0.470778
2050-01-09T06:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.552992;0.583946;0.353582;0.495462;0.314867;0.314867;0.323169;0.812315;0.552992;0.323169;0.323169;0.49161499999999997
